HotelName,City,CityID,HotelID
The Robe Hotel,West Chicago,00651256-6cd0-402f-b93c-fa9a2b3c1157,
Hotel City Lake,West Chicago,00651256-6cd0-402f-b93c-fa9a2b3c1157,
The Pink Sheet,West Chicago,00651256-6cd0-402f-b93c-fa9a2b3c1157,
Carpe Diem,West Chicago,00651256-6cd0-402f-b93c-fa9a2b3c1157,
Palm Woods,Huntington Woods,9efade1c-bbbf-4108-a22f-999c6c39a368,
The Robe Hotel,Huntington Woods,9efade1c-bbbf-4108-a22f-999c6c39a368,
Hotel City Lake,Huntington Woods,9efade1c-bbbf-4108-a22f-999c6c39a368,
The Pink Sheet,Huntington Woods,9efade1c-bbbf-4108-a22f-999c6c39a368,
Carpe Diem,Huntington Woods,9efade1c-bbbf-4108-a22f-999c6c39a368,
Palm Woods,Elverson,fcf65af8-e63d-4a7e-a03d-f1aeb54dbcad,
The Robe Hotel,Elverson,fcf65af8-e63d-4a7e-a03d-f1aeb54dbcad,
Hotel City Lake,Elverson,fcf65af8-e63d-4a7e-a03d-f1aeb54dbcad,
The Pink Sheet,Elverson,fcf65af8-e63d-4a7e-a03d-f1aeb54dbcad,
Carpe Diem,Elverson,fcf65af8-e63d-4a7e-a03d-f1aeb54dbcad,
Palm Woods,Offerle,93465a90-df4c-4670-a9f6-3265fb485115,
The Robe Hotel,Offerle,93465a90-df4c-4670-a9f6-3265fb485115,
Hotel City Lake,Offerle,93465a90-df4c-4670-a9f6-3265fb485115,
The Pink Sheet,Offerle,93465a90-df4c-4670-a9f6-3265fb485115,
Carpe Diem,Offerle,93465a90-df4c-4670-a9f6-3265fb485115,
Palm Woods,Coburg,d8d0e90f-118e-4def-9ea3-b3ab86f632df,
The Robe Hotel,Coburg,d8d0e90f-118e-4def-9ea3-b3ab86f632df,
Hotel City Lake,Coburg,d8d0e90f-118e-4def-9ea3-b3ab86f632df,
The Pink Sheet,Coburg,d8d0e90f-118e-4def-9ea3-b3ab86f632df,
Carpe Diem,Coburg,d8d0e90f-118e-4def-9ea3-b3ab86f632df,
Palm Woods,Fort Douglas,86782efd-da6e-4568-aa9a-c07a6b8a4a26,
The Robe Hotel,Fort Douglas,86782efd-da6e-4568-aa9a-c07a6b8a4a26,
Hotel City Lake,Fort Douglas,86782efd-da6e-4568-aa9a-c07a6b8a4a26,
The Pink Sheet,Fort Douglas,86782efd-da6e-4568-aa9a-c07a6b8a4a26,
Carpe Diem,Fort Douglas,86782efd-da6e-4568-aa9a-c07a6b8a4a26,
Palm Woods,Redwood Terrace,c8aa6462-943f-45fd-9c2c-695e777d7f9d,
The Robe Hotel,Redwood Terrace,c8aa6462-943f-45fd-9c2c-695e777d7f9d,
Hotel City Lake,Redwood Terrace,c8aa6462-943f-45fd-9c2c-695e777d7f9d,
The Pink Sheet,Redwood Terrace,c8aa6462-943f-45fd-9c2c-695e777d7f9d,
Carpe Diem,Redwood Terrace,c8aa6462-943f-45fd-9c2c-695e777d7f9d,
Palm Woods,Herndon,1a53e4d5-13f6-46f1-bc6f-955ccb22a2f9,
The Robe Hotel,Herndon,1a53e4d5-13f6-46f1-bc6f-955ccb22a2f9,
Hotel City Lake,Herndon,1a53e4d5-13f6-46f1-bc6f-955ccb22a2f9,
The Pink Sheet,Herndon,1a53e4d5-13f6-46f1-bc6f-955ccb22a2f9,
Carpe Diem,Herndon,1a53e4d5-13f6-46f1-bc6f-955ccb22a2f9,
Palm Woods,Corrales,10fd1d0c-0026-43d6-9acd-d3fcc36daec6,
The Robe Hotel,Corrales,10fd1d0c-0026-43d6-9acd-d3fcc36daec6,
Hotel City Lake,Corrales,10fd1d0c-0026-43d6-9acd-d3fcc36daec6,
The Pink Sheet,Corrales,10fd1d0c-0026-43d6-9acd-d3fcc36daec6,
Carpe Diem,Corrales,10fd1d0c-0026-43d6-9acd-d3fcc36daec6,
Palm Woods,Guildhall,963c9ed1-562b-440b-8c5d-b42a6bc49320,
The Robe Hotel,Guildhall,963c9ed1-562b-440b-8c5d-b42a6bc49320,
Hotel City Lake,Guildhall,963c9ed1-562b-440b-8c5d-b42a6bc49320,
The Pink Sheet,Guildhall,963c9ed1-562b-440b-8c5d-b42a6bc49320,
Carpe Diem,Guildhall,963c9ed1-562b-440b-8c5d-b42a6bc49320,
Palm Woods,Custer City,8c8ac25d-2be2-4716-bc41-b0b97412715a,
The Robe Hotel,Custer City,8c8ac25d-2be2-4716-bc41-b0b97412715a,
Hotel City Lake,Custer City,8c8ac25d-2be2-4716-bc41-b0b97412715a,
The Pink Sheet,Custer City,8c8ac25d-2be2-4716-bc41-b0b97412715a,
Carpe Diem,Custer City,8c8ac25d-2be2-4716-bc41-b0b97412715a,
Palm Woods,Buie,8353d176-d370-4374-8ffb-9e83d196b72b,
The Robe Hotel,Buie,8353d176-d370-4374-8ffb-9e83d196b72b,
Hotel City Lake,Buie,8353d176-d370-4374-8ffb-9e83d196b72b,
The Pink Sheet,Buie,8353d176-d370-4374-8ffb-9e83d196b72b,
Carpe Diem,Buie,8353d176-d370-4374-8ffb-9e83d196b72b,
Palm Woods,Harbour Heights,053aeeef-e607-4926-b8b5-bddf9557e231,
The Robe Hotel,Harbour Heights,053aeeef-e607-4926-b8b5-bddf9557e231,
Hotel City Lake,Harbour Heights,053aeeef-e607-4926-b8b5-bddf9557e231,
The Pink Sheet,Harbour Heights,053aeeef-e607-4926-b8b5-bddf9557e231,
Carpe Diem,Harbour Heights,053aeeef-e607-4926-b8b5-bddf9557e231,
Palm Woods,Seibert,e2c7abe6-e782-4640-96ad-aa1de4100051,
The Robe Hotel,Seibert,e2c7abe6-e782-4640-96ad-aa1de4100051,
Hotel City Lake,Seibert,e2c7abe6-e782-4640-96ad-aa1de4100051,
The Pink Sheet,Seibert,e2c7abe6-e782-4640-96ad-aa1de4100051,
Carpe Diem,Seibert,e2c7abe6-e782-4640-96ad-aa1de4100051,
Palm Woods,Needles,25142975-9ffa-4f6c-bdf6-b984e0441ded,
The Robe Hotel,Needles,25142975-9ffa-4f6c-bdf6-b984e0441ded,
Hotel City Lake,Needles,25142975-9ffa-4f6c-bdf6-b984e0441ded,
The Pink Sheet,Needles,25142975-9ffa-4f6c-bdf6-b984e0441ded,
Carpe Diem,Needles,25142975-9ffa-4f6c-bdf6-b984e0441ded,
Palm Woods,Barnet,140ed972-e535-4ec1-861b-5786479a70af,
The Robe Hotel,Barnet,140ed972-e535-4ec1-861b-5786479a70af,
Hotel City Lake,Barnet,140ed972-e535-4ec1-861b-5786479a70af,
The Pink Sheet,Barnet,140ed972-e535-4ec1-861b-5786479a70af,
Carpe Diem,Barnet,140ed972-e535-4ec1-861b-5786479a70af,
Palm Woods,Gatewood,ea3d1620-f868-4af3-a0ba-f47ddd64b6a7,
The Robe Hotel,Gatewood,ea3d1620-f868-4af3-a0ba-f47ddd64b6a7,
Hotel City Lake,Gatewood,ea3d1620-f868-4af3-a0ba-f47ddd64b6a7,
The Pink Sheet,Gatewood,ea3d1620-f868-4af3-a0ba-f47ddd64b6a7,
Carpe Diem,Gatewood,ea3d1620-f868-4af3-a0ba-f47ddd64b6a7,
Palm Woods,Higginsport,499aad36-99ab-4e1c-8f8e-bf410f519c47,
The Robe Hotel,Higginsport,499aad36-99ab-4e1c-8f8e-bf410f519c47,
Hotel City Lake,Higginsport,499aad36-99ab-4e1c-8f8e-bf410f519c47,
The Pink Sheet,Higginsport,499aad36-99ab-4e1c-8f8e-bf410f519c47,
Carpe Diem,Higginsport,499aad36-99ab-4e1c-8f8e-bf410f519c47,
Palm Woods,Man,b4542964-6008-4127-bada-e0635ade0f1b,
The Robe Hotel,Man,b4542964-6008-4127-bada-e0635ade0f1b,
Hotel City Lake,Man,b4542964-6008-4127-bada-e0635ade0f1b,
The Pink Sheet,Man,b4542964-6008-4127-bada-e0635ade0f1b,
Carpe Diem,Man,b4542964-6008-4127-bada-e0635ade0f1b,
Palm Woods,Olene,9b0e322d-f655-497f-a092-6ae2e7188576,
The Robe Hotel,Olene,9b0e322d-f655-497f-a092-6ae2e7188576,
Hotel City Lake,Olene,9b0e322d-f655-497f-a092-6ae2e7188576,
The Pink Sheet,Olene,9b0e322d-f655-497f-a092-6ae2e7188576,
Carpe Diem,Olene,9b0e322d-f655-497f-a092-6ae2e7188576,
Palm Woods,Fairport Harbor,f2951d4c-dcc2-41c8-81cb-e5ccb3aefed4,
The Robe Hotel,Fairport Harbor,f2951d4c-dcc2-41c8-81cb-e5ccb3aefed4,
Hotel City Lake,Fairport Harbor,f2951d4c-dcc2-41c8-81cb-e5ccb3aefed4,
The Pink Sheet,Fairport Harbor,f2951d4c-dcc2-41c8-81cb-e5ccb3aefed4,
Carpe Diem,Fairport Harbor,f2951d4c-dcc2-41c8-81cb-e5ccb3aefed4,
Palm Woods,Buena Ventura Lakes,83c530e6-d3a4-444c-9abb-856638d597e1,
The Robe Hotel,Buena Ventura Lakes,83c530e6-d3a4-444c-9abb-856638d597e1,
Hotel City Lake,Buena Ventura Lakes,83c530e6-d3a4-444c-9abb-856638d597e1,
The Pink Sheet,Buena Ventura Lakes,83c530e6-d3a4-444c-9abb-856638d597e1,
Carpe Diem,Buena Ventura Lakes,83c530e6-d3a4-444c-9abb-856638d597e1,
Palm Woods,Hindsboro,af886eaa-5438-4ccc-9caa-e5e85679d71d,
The Robe Hotel,Hindsboro,af886eaa-5438-4ccc-9caa-e5e85679d71d,
Hotel City Lake,Hindsboro,af886eaa-5438-4ccc-9caa-e5e85679d71d,
The Pink Sheet,Hindsboro,af886eaa-5438-4ccc-9caa-e5e85679d71d,
Carpe Diem,Hindsboro,af886eaa-5438-4ccc-9caa-e5e85679d71d,
Palm Woods,Dunellen,7c53b8b6-d28e-4d4f-8fdf-07078e201250,
The Robe Hotel,Dunellen,7c53b8b6-d28e-4d4f-8fdf-07078e201250,
Hotel City Lake,Dunellen,7c53b8b6-d28e-4d4f-8fdf-07078e201250,
The Pink Sheet,Dunellen,7c53b8b6-d28e-4d4f-8fdf-07078e201250,
Carpe Diem,Dunellen,7c53b8b6-d28e-4d4f-8fdf-07078e201250,
Palm Woods,Hawthorn Woods,a8db1987-1665-4c2a-b73f-a17d5cdbe397,
The Robe Hotel,Hawthorn Woods,a8db1987-1665-4c2a-b73f-a17d5cdbe397,
Hotel City Lake,Hawthorn Woods,a8db1987-1665-4c2a-b73f-a17d5cdbe397,
The Pink Sheet,Hawthorn Woods,a8db1987-1665-4c2a-b73f-a17d5cdbe397,
Carpe Diem,Hawthorn Woods,a8db1987-1665-4c2a-b73f-a17d5cdbe397,
Palm Woods,Fannettsburg,0a582dca-5c03-46dc-80b7-bc9f12895586,
The Robe Hotel,Fannettsburg,0a582dca-5c03-46dc-80b7-bc9f12895586,
Hotel City Lake,Fannettsburg,0a582dca-5c03-46dc-80b7-bc9f12895586,
The Pink Sheet,Fannettsburg,0a582dca-5c03-46dc-80b7-bc9f12895586,
Carpe Diem,Fannettsburg,0a582dca-5c03-46dc-80b7-bc9f12895586,
Palm Woods,Kewa,1fc04237-c439-4bae-a98e-1a72012d7580,
The Robe Hotel,Kewa,1fc04237-c439-4bae-a98e-1a72012d7580,
Hotel City Lake,Kewa,1fc04237-c439-4bae-a98e-1a72012d7580,
The Pink Sheet,Kewa,1fc04237-c439-4bae-a98e-1a72012d7580,
Carpe Diem,Kewa,1fc04237-c439-4bae-a98e-1a72012d7580,
Palm Woods,Ney,4ba59c9d-1f71-40c9-bf9a-8c304c74db36,
The Robe Hotel,Ney,4ba59c9d-1f71-40c9-bf9a-8c304c74db36,
Hotel City Lake,Ney,4ba59c9d-1f71-40c9-bf9a-8c304c74db36,
The Pink Sheet,Ney,4ba59c9d-1f71-40c9-bf9a-8c304c74db36,
Carpe Diem,Ney,4ba59c9d-1f71-40c9-bf9a-8c304c74db36,
Palm Woods,Daguao,2612be3f-404a-4693-a159-d0bee244a36a,
The Robe Hotel,Daguao,2612be3f-404a-4693-a159-d0bee244a36a,
Hotel City Lake,Daguao,2612be3f-404a-4693-a159-d0bee244a36a,
The Pink Sheet,Daguao,2612be3f-404a-4693-a159-d0bee244a36a,
Carpe Diem,Daguao,2612be3f-404a-4693-a159-d0bee244a36a,
Palm Woods,State Bridge,a0564ecb-2b44-450f-b8ff-84a0414fd957,
The Robe Hotel,State Bridge,a0564ecb-2b44-450f-b8ff-84a0414fd957,
Hotel City Lake,State Bridge,a0564ecb-2b44-450f-b8ff-84a0414fd957,
The Pink Sheet,State Bridge,a0564ecb-2b44-450f-b8ff-84a0414fd957,
Carpe Diem,State Bridge,a0564ecb-2b44-450f-b8ff-84a0414fd957,
Palm Woods,Myoma,87236b48-84d2-46e9-b164-9a1b8708dc12,
The Robe Hotel,Myoma,87236b48-84d2-46e9-b164-9a1b8708dc12,
Hotel City Lake,Myoma,87236b48-84d2-46e9-b164-9a1b8708dc12,
The Pink Sheet,Myoma,87236b48-84d2-46e9-b164-9a1b8708dc12,
Carpe Diem,Myoma,87236b48-84d2-46e9-b164-9a1b8708dc12,
Palm Woods,Nassau,4b7de115-c92b-4e36-84ba-e14e87f749eb,
The Robe Hotel,Nassau,4b7de115-c92b-4e36-84ba-e14e87f749eb,
Hotel City Lake,Nassau,4b7de115-c92b-4e36-84ba-e14e87f749eb,
The Pink Sheet,Nassau,4b7de115-c92b-4e36-84ba-e14e87f749eb,
Carpe Diem,Nassau,4b7de115-c92b-4e36-84ba-e14e87f749eb,
Palm Woods,Admire,9eee1645-ee34-44d1-849d-f2366a08281a,
The Robe Hotel,Admire,9eee1645-ee34-44d1-849d-f2366a08281a,
Hotel City Lake,Admire,9eee1645-ee34-44d1-849d-f2366a08281a,
The Pink Sheet,Admire,9eee1645-ee34-44d1-849d-f2366a08281a,
Carpe Diem,Admire,9eee1645-ee34-44d1-849d-f2366a08281a,
Palm Woods,Picher,3a933e2d-9ba3-4d1f-b842-95557dd27f4c,
The Robe Hotel,Picher,3a933e2d-9ba3-4d1f-b842-95557dd27f4c,
Hotel City Lake,Picher,3a933e2d-9ba3-4d1f-b842-95557dd27f4c,
The Pink Sheet,Picher,3a933e2d-9ba3-4d1f-b842-95557dd27f4c,
Carpe Diem,Picher,3a933e2d-9ba3-4d1f-b842-95557dd27f4c,
Palm Woods,Katonah,40bbbf54-2820-452c-86e3-930c5f348c8a,
The Robe Hotel,Katonah,40bbbf54-2820-452c-86e3-930c5f348c8a,
Hotel City Lake,Katonah,40bbbf54-2820-452c-86e3-930c5f348c8a,
The Pink Sheet,Katonah,40bbbf54-2820-452c-86e3-930c5f348c8a,
Carpe Diem,Katonah,40bbbf54-2820-452c-86e3-930c5f348c8a,
Palm Woods,Laud,9e69754c-7ac7-439a-8ed3-62e4645e7ca8,
The Robe Hotel,Laud,9e69754c-7ac7-439a-8ed3-62e4645e7ca8,
Hotel City Lake,Laud,9e69754c-7ac7-439a-8ed3-62e4645e7ca8,
The Pink Sheet,Laud,9e69754c-7ac7-439a-8ed3-62e4645e7ca8,
Carpe Diem,Laud,9e69754c-7ac7-439a-8ed3-62e4645e7ca8,
Palm Woods,Little Flock,851b7da8-5359-4cf0-b35d-10c26d7b5be8,
The Robe Hotel,Little Flock,851b7da8-5359-4cf0-b35d-10c26d7b5be8,
Hotel City Lake,Little Flock,851b7da8-5359-4cf0-b35d-10c26d7b5be8,
The Pink Sheet,Little Flock,851b7da8-5359-4cf0-b35d-10c26d7b5be8,
Carpe Diem,Little Flock,851b7da8-5359-4cf0-b35d-10c26d7b5be8,
Palm Woods,Benton Harbor,66baa0de-94ca-476b-b0d5-a4cd09f77162,
The Robe Hotel,Benton Harbor,66baa0de-94ca-476b-b0d5-a4cd09f77162,
Hotel City Lake,Benton Harbor,66baa0de-94ca-476b-b0d5-a4cd09f77162,
The Pink Sheet,Benton Harbor,66baa0de-94ca-476b-b0d5-a4cd09f77162,
Carpe Diem,Benton Harbor,66baa0de-94ca-476b-b0d5-a4cd09f77162,
Palm Woods,Nelson,691e0c3f-3fe3-4aa6-aaff-a461a18209a1,
The Robe Hotel,Nelson,691e0c3f-3fe3-4aa6-aaff-a461a18209a1,
Hotel City Lake,Nelson,691e0c3f-3fe3-4aa6-aaff-a461a18209a1,
The Pink Sheet,Nelson,691e0c3f-3fe3-4aa6-aaff-a461a18209a1,
Carpe Diem,Nelson,691e0c3f-3fe3-4aa6-aaff-a461a18209a1,
Palm Woods,Capon Bridge,49eb28e3-70ee-492b-bb3f-6550e62dbd4c,
The Robe Hotel,Capon Bridge,49eb28e3-70ee-492b-bb3f-6550e62dbd4c,
Hotel City Lake,Capon Bridge,49eb28e3-70ee-492b-bb3f-6550e62dbd4c,
The Pink Sheet,Capon Bridge,49eb28e3-70ee-492b-bb3f-6550e62dbd4c,
Carpe Diem,Capon Bridge,49eb28e3-70ee-492b-bb3f-6550e62dbd4c,
Palm Woods,Snow Lake Shores,fafa0db2-c0f4-4517-89f8-386ae4b03095,
The Robe Hotel,Snow Lake Shores,fafa0db2-c0f4-4517-89f8-386ae4b03095,
Hotel City Lake,Snow Lake Shores,fafa0db2-c0f4-4517-89f8-386ae4b03095,
The Pink Sheet,Snow Lake Shores,fafa0db2-c0f4-4517-89f8-386ae4b03095,
Carpe Diem,Snow Lake Shores,fafa0db2-c0f4-4517-89f8-386ae4b03095,
Palm Woods,North Lewisburg,a49891ef-1fa5-453e-9c29-e517091d5d29,
The Robe Hotel,North Lewisburg,a49891ef-1fa5-453e-9c29-e517091d5d29,
Hotel City Lake,North Lewisburg,a49891ef-1fa5-453e-9c29-e517091d5d29,
The Pink Sheet,North Lewisburg,a49891ef-1fa5-453e-9c29-e517091d5d29,
Carpe Diem,North Lewisburg,a49891ef-1fa5-453e-9c29-e517091d5d29,
Palm Woods,Thonotosassa,3000b0f0-eeea-48e0-99d6-1f77ea5e95d9,
The Robe Hotel,Thonotosassa,3000b0f0-eeea-48e0-99d6-1f77ea5e95d9,
Hotel City Lake,Thonotosassa,3000b0f0-eeea-48e0-99d6-1f77ea5e95d9,
The Pink Sheet,Thonotosassa,3000b0f0-eeea-48e0-99d6-1f77ea5e95d9,
Carpe Diem,Thonotosassa,3000b0f0-eeea-48e0-99d6-1f77ea5e95d9,
Palm Woods,Innsbrook,18bf564c-199d-44b7-b523-0f4475bfc157,
The Robe Hotel,Innsbrook,18bf564c-199d-44b7-b523-0f4475bfc157,
Hotel City Lake,Innsbrook,18bf564c-199d-44b7-b523-0f4475bfc157,
The Pink Sheet,Innsbrook,18bf564c-199d-44b7-b523-0f4475bfc157,
Carpe Diem,Innsbrook,18bf564c-199d-44b7-b523-0f4475bfc157,
Palm Woods,Homer Glen,0729bceb-affd-4da1-bfff-615e7e2cc1d4,
The Robe Hotel,Homer Glen,0729bceb-affd-4da1-bfff-615e7e2cc1d4,
Hotel City Lake,Homer Glen,0729bceb-affd-4da1-bfff-615e7e2cc1d4,
The Pink Sheet,Homer Glen,0729bceb-affd-4da1-bfff-615e7e2cc1d4,
Carpe Diem,Homer Glen,0729bceb-affd-4da1-bfff-615e7e2cc1d4,
Palm Woods,De Smet,e41687e2-5715-4f79-a8b2-c7c78baaedcc,
The Robe Hotel,De Smet,e41687e2-5715-4f79-a8b2-c7c78baaedcc,
Hotel City Lake,De Smet,e41687e2-5715-4f79-a8b2-c7c78baaedcc,
The Pink Sheet,De Smet,e41687e2-5715-4f79-a8b2-c7c78baaedcc,
Carpe Diem,De Smet,e41687e2-5715-4f79-a8b2-c7c78baaedcc,
Palm Woods,Long Branch,29e63aa9-157b-4d0a-8678-b15d1d7f9bc3,
The Robe Hotel,Long Branch,29e63aa9-157b-4d0a-8678-b15d1d7f9bc3,
Hotel City Lake,Long Branch,29e63aa9-157b-4d0a-8678-b15d1d7f9bc3,
The Pink Sheet,Long Branch,29e63aa9-157b-4d0a-8678-b15d1d7f9bc3,
Carpe Diem,Long Branch,29e63aa9-157b-4d0a-8678-b15d1d7f9bc3,
Palm Woods,Jayuya,28d820e0-09cb-4f99-8a49-018055112142,
The Robe Hotel,Jayuya,28d820e0-09cb-4f99-8a49-018055112142,
Hotel City Lake,Jayuya,28d820e0-09cb-4f99-8a49-018055112142,
The Pink Sheet,Jayuya,28d820e0-09cb-4f99-8a49-018055112142,
Carpe Diem,Jayuya,28d820e0-09cb-4f99-8a49-018055112142,
Palm Woods,Foard City,d3f5194a-8b14-446d-86c4-8c8540392952,
The Robe Hotel,Foard City,d3f5194a-8b14-446d-86c4-8c8540392952,
Hotel City Lake,Foard City,d3f5194a-8b14-446d-86c4-8c8540392952,
The Pink Sheet,Foard City,d3f5194a-8b14-446d-86c4-8c8540392952,
Carpe Diem,Foard City,d3f5194a-8b14-446d-86c4-8c8540392952,
Palm Woods,Bass Harbor,3cacc5a9-79c0-4b6f-882a-4c47409b5e0b,
The Robe Hotel,Bass Harbor,3cacc5a9-79c0-4b6f-882a-4c47409b5e0b,
Hotel City Lake,Bass Harbor,3cacc5a9-79c0-4b6f-882a-4c47409b5e0b,
The Pink Sheet,Bass Harbor,3cacc5a9-79c0-4b6f-882a-4c47409b5e0b,
Carpe Diem,Bass Harbor,3cacc5a9-79c0-4b6f-882a-4c47409b5e0b,
Palm Woods,Sodus Point,93277ecc-5127-4b7d-a1a3-aaee952b7abe,
The Robe Hotel,Sodus Point,93277ecc-5127-4b7d-a1a3-aaee952b7abe,
Hotel City Lake,Sodus Point,93277ecc-5127-4b7d-a1a3-aaee952b7abe,
The Pink Sheet,Sodus Point,93277ecc-5127-4b7d-a1a3-aaee952b7abe,
Carpe Diem,Sodus Point,93277ecc-5127-4b7d-a1a3-aaee952b7abe,
Palm Woods,Reisterstown,5e562b47-d84e-408a-a15c-6741d5eca076,
The Robe Hotel,Reisterstown,5e562b47-d84e-408a-a15c-6741d5eca076,
Hotel City Lake,Reisterstown,5e562b47-d84e-408a-a15c-6741d5eca076,
The Pink Sheet,Reisterstown,5e562b47-d84e-408a-a15c-6741d5eca076,
Carpe Diem,Reisterstown,5e562b47-d84e-408a-a15c-6741d5eca076,
Palm Woods,Pine Mountain Valley,f3c892f3-4f0e-47ef-8c9c-7efe75e8b155,
The Robe Hotel,Pine Mountain Valley,f3c892f3-4f0e-47ef-8c9c-7efe75e8b155,
Hotel City Lake,Pine Mountain Valley,f3c892f3-4f0e-47ef-8c9c-7efe75e8b155,
The Pink Sheet,Pine Mountain Valley,f3c892f3-4f0e-47ef-8c9c-7efe75e8b155,
Carpe Diem,Pine Mountain Valley,f3c892f3-4f0e-47ef-8c9c-7efe75e8b155,
Palm Woods,Martinez,30960978-7af7-4acb-8415-da0781da23d0,
The Robe Hotel,Martinez,30960978-7af7-4acb-8415-da0781da23d0,
Hotel City Lake,Martinez,30960978-7af7-4acb-8415-da0781da23d0,
The Pink Sheet,Martinez,30960978-7af7-4acb-8415-da0781da23d0,
Carpe Diem,Martinez,30960978-7af7-4acb-8415-da0781da23d0,
Palm Woods,Oregon,024b3043-0fe1-4aaf-9779-1c38df026370,
The Robe Hotel,Oregon,024b3043-0fe1-4aaf-9779-1c38df026370,
Hotel City Lake,Oregon,024b3043-0fe1-4aaf-9779-1c38df026370,
The Pink Sheet,Oregon,024b3043-0fe1-4aaf-9779-1c38df026370,
Carpe Diem,Oregon,024b3043-0fe1-4aaf-9779-1c38df026370,
Palm Woods,Church Creek,2694edfd-df46-4a66-b86d-eb3bfd2c59f2,
The Robe Hotel,Church Creek,2694edfd-df46-4a66-b86d-eb3bfd2c59f2,
Hotel City Lake,Church Creek,2694edfd-df46-4a66-b86d-eb3bfd2c59f2,
The Pink Sheet,Church Creek,2694edfd-df46-4a66-b86d-eb3bfd2c59f2,
Carpe Diem,Church Creek,2694edfd-df46-4a66-b86d-eb3bfd2c59f2,
Palm Woods,Port Nellie Juan,08571596-482f-4f37-9c16-d95a24a253b8,
The Robe Hotel,Port Nellie Juan,08571596-482f-4f37-9c16-d95a24a253b8,
Hotel City Lake,Port Nellie Juan,08571596-482f-4f37-9c16-d95a24a253b8,
The Pink Sheet,Port Nellie Juan,08571596-482f-4f37-9c16-d95a24a253b8,
Carpe Diem,Port Nellie Juan,08571596-482f-4f37-9c16-d95a24a253b8,
Palm Woods,Castalian Springs,15769434-a223-4e72-9512-5e35bd6d757f,
The Robe Hotel,Castalian Springs,15769434-a223-4e72-9512-5e35bd6d757f,
Hotel City Lake,Castalian Springs,15769434-a223-4e72-9512-5e35bd6d757f,
The Pink Sheet,Castalian Springs,15769434-a223-4e72-9512-5e35bd6d757f,
Carpe Diem,Castalian Springs,15769434-a223-4e72-9512-5e35bd6d757f,
Palm Woods,Atmore,9626eaa7-e33b-4bf2-94ea-219f3c30a704,
The Robe Hotel,Atmore,9626eaa7-e33b-4bf2-94ea-219f3c30a704,
Hotel City Lake,Atmore,9626eaa7-e33b-4bf2-94ea-219f3c30a704,
The Pink Sheet,Atmore,9626eaa7-e33b-4bf2-94ea-219f3c30a704,
Carpe Diem,Atmore,9626eaa7-e33b-4bf2-94ea-219f3c30a704,
Palm Woods,Central Aguirre,845c9d3a-160d-4da5-88b6-3ecc600268e0,
The Robe Hotel,Central Aguirre,845c9d3a-160d-4da5-88b6-3ecc600268e0,
Hotel City Lake,Central Aguirre,845c9d3a-160d-4da5-88b6-3ecc600268e0,
The Pink Sheet,Central Aguirre,845c9d3a-160d-4da5-88b6-3ecc600268e0,
Carpe Diem,Central Aguirre,845c9d3a-160d-4da5-88b6-3ecc600268e0,
Palm Woods,Oakhurst,89bc881d-2914-4538-9664-2455da46bc4c,
The Robe Hotel,Oakhurst,89bc881d-2914-4538-9664-2455da46bc4c,
Hotel City Lake,Oakhurst,89bc881d-2914-4538-9664-2455da46bc4c,
The Pink Sheet,Oakhurst,89bc881d-2914-4538-9664-2455da46bc4c,
Carpe Diem,Oakhurst,89bc881d-2914-4538-9664-2455da46bc4c,
Palm Woods,Valley View,2f60fe1b-899e-4050-ac94-53c4c9bdee25,
The Robe Hotel,Valley View,2f60fe1b-899e-4050-ac94-53c4c9bdee25,
Hotel City Lake,Valley View,2f60fe1b-899e-4050-ac94-53c4c9bdee25,
The Pink Sheet,Valley View,2f60fe1b-899e-4050-ac94-53c4c9bdee25,
Carpe Diem,Valley View,2f60fe1b-899e-4050-ac94-53c4c9bdee25,
Palm Woods,Denton,25ac2180-ab15-4046-89dc-67003edb388f,
The Robe Hotel,Denton,25ac2180-ab15-4046-89dc-67003edb388f,
Hotel City Lake,Denton,25ac2180-ab15-4046-89dc-67003edb388f,
The Pink Sheet,Denton,25ac2180-ab15-4046-89dc-67003edb388f,
Carpe Diem,Denton,25ac2180-ab15-4046-89dc-67003edb388f,
Palm Woods,Greenlawn,61fcb7ef-9e03-4ea9-ae4c-3b1a18b57b5e,
The Robe Hotel,Greenlawn,61fcb7ef-9e03-4ea9-ae4c-3b1a18b57b5e,
Hotel City Lake,Greenlawn,61fcb7ef-9e03-4ea9-ae4c-3b1a18b57b5e,
The Pink Sheet,Greenlawn,61fcb7ef-9e03-4ea9-ae4c-3b1a18b57b5e,
Carpe Diem,Greenlawn,61fcb7ef-9e03-4ea9-ae4c-3b1a18b57b5e,
Palm Woods,Pittsford,56154d13-78cb-4a5b-918e-48d0c6649e92,
The Robe Hotel,Pittsford,56154d13-78cb-4a5b-918e-48d0c6649e92,
Hotel City Lake,Pittsford,56154d13-78cb-4a5b-918e-48d0c6649e92,
The Pink Sheet,Pittsford,56154d13-78cb-4a5b-918e-48d0c6649e92,
Carpe Diem,Pittsford,56154d13-78cb-4a5b-918e-48d0c6649e92,
Palm Woods,Beebe,0d37c7d8-ede1-4417-baa2-410a0aa9a81a,
The Robe Hotel,Beebe,0d37c7d8-ede1-4417-baa2-410a0aa9a81a,
Hotel City Lake,Beebe,0d37c7d8-ede1-4417-baa2-410a0aa9a81a,
